lon,lat
31.376,-30.9528
31.4468,-37.498
31.4478,-31.2431
31.4821,-38.7711
31.5139,-38.682
31.5188,-38.8653
31.5242,-40.0022
31.5285,-39.9319
31.549,-38.3063
31.5657,-38.9058
31.5717,-38.9867
31.6047,-38.9303
31.6419,-38.3419
31.706,-30.566
31.7109,-39.1833
31.7662,-38.5476
31.8134,-38.8534
31.8424,-30.3932
31.8519,-37.0567
32.001,-36.8438
32.186,-36.8088
32.3047,-36.7775
32.4423,-37.1656
32.577,-37.4506
32.5925,-37.0238
32.6286,-29.5061
32.6565,-37.1739
32.6618,-37.4734
32.9491,-37.33
32.9511,-37.4369
33.0361,-29.4774
33.074,-37.5613
33.0829,-37.6265
33.3394,-37.0248
33.4625,-37.3814
33.5078,-38.2109
33.626,-28.1183
33.6263,-37.545
33.6599,-27.3879
33.7546,-38.9994
33.7647,-38.6586
33.7744,-39.4964
33.7914,-38.956
33.807,-38.9737
33.8217,-28.0823
33.8665,-38.6424
33.9465,-39.4686
34.0006,-39.5002
34.0136,-38.6535
34.0213,-38.013
34.0894,-39.3995
34.0968,-38.6956
34.1213,-38.3461
34.1312,-38.679
34.1453,-39.5705
34.1997,-38.4098
34.2012,-39.1088
34.2128,-37.673
34.2467,-28.2349
34.2935,-39.1063
34.3013,-37.8778
34.3503,-38.5565
34.4084,-39.2987
34.4232,-37.7939
34.4471,-38.5363
34.4667,-38.9335
34.5078,-38.7678
34.5099,-39.0708
34.5322,-38.8366
34.5538,-38.2699
34.5897,-39.3925
34.6603,-38.8849
34.6984,-26.7355
34.7323,-38.7479
34.7443,-38.8279
34.8022,-39.7227
34.8046,-39.7055
34.807,-39.4421
34.8148,-39.5481
34.817,-39.293
34.8637,-38.3573
34.9346,-39.3231
34.9781,-39.2977
35.018,-26.4521
35.0473,-39.7374
35.0526,-26.0333
35.0941,-38.9098
35.16,-38.9642
35.2769,-39.0806
35.2822,-25.5524
35.3715,-39.786
35.4111,-25.7584
35.4408,-26.1463
35.5194,-25.5954
35.5235,-40.2288
35.5244,-39.6317
35.5317,-39.3889
35.6252,-39.2644
35.6434,-39.5577
35.6944,-40.1101
35.7813,-39.5103
35.7882,-39.3639
35.834,-40.0437
35.9199,-40.0062
35.9333,-39.2783
35.9517,-39.897
35.9741,-39.7859
36.1191,-39.1331
36.299,-39.1786
36.4555,-24.361
36.6334,-39.8741
36.6915,-39.2056
36.7121,-39.0679
36.7148,-38.9425
36.7195,-21.3286
36.7397,-39.6593
36.757,-21.1981
36.7704,-39.7292
36.7986,-38.7182
36.8458,-21.4684
36.8531,-39.0255
36.855,-21.8342
36.8556,-21.9207
36.8759,-20.8751
36.8932,-21.8694
36.9994,-39.6228
37.0017,-39.872
37.0225,-39.4154
37.0247,-39.5046
37.0488,-38.5206
37.0679,-39.337
37.12,-39.8267
37.2815,-38.5132
37.507,-39.4986
37.6021,-38.4576
37.6762,-38.2747
37.8089,-38.9577
37.8154,-39.6512
37.8824,-38.9257
37.9452,-38.6918
37.9966,-38.7214
38.838,-38.6658
39.9754,-38.7184
39.9923,-38.3741
40.677,-39.202
40.7786,-39.2324
40.9039,-39.1069
40.9496,-39.0752
41.2554,-39.7725
41.2898,-39.7654
41.7153,-39.8452
42.0338,-39.7814
42.1428,-40.2123
42.1704,-40.1873
42.3776,-40.1017
42.7579,-27.258
42.7806,-27.4415
42.9241,-27.401
43.0742,-26.8313
43.1786,-27.2505
43.2326,-26.832
43.262,-41.1562
43.2749,-41.1831
43.2998,-26.9233
43.4439,-27.1468
43.4895,-27.0195
43.6947,-27.3742
43.7149,-41.194
43.7477,-27.2537
43.7507,-42.502
43.826,-42.6239
43.8548,-26.6562
43.9146,-26.8835
43.9248,-27.2371
43.9255,-26.6291
43.9451,-26.8258
43.9878,-40.2816
43.9985,-26.8743
44.0009,-27.0751
44.0597,-26.9407
44.0849,-26.6777
44.0948,-26.5351
44.1698,-27.1515
44.1785,-26.57
44.2011,-40.4466
44.3263,-26.8351
44.3303,-40.4285
44.3416,-41.1336
44.3461,-40.8779
44.3653,-40.58
44.369,-27.0677
44.3781,-26.5032
44.3991,-26.5595
44.4219,-41.2074
44.5729,-41.079
44.5934,-26.7145
44.612,-41.174
44.6171,-26.5427
44.7563,-26.7253
44.7812,-27.1539
44.7821,-26.7829
44.7918,-26.8373
44.8214,-26.5203
44.8368,-40.6
44.8659,-26.9174
44.8768,-26.7459
44.8873,-26.6919
